time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
346260.0000000000 -1132916.3180000826 6092527.5506158499 1504632.1146823862 0.8040190250 18.4753069066 0.0000000000 0.7582740772 0.7881766447 1.2668071366 -1.5222217847 0.0000000000 0.5515131123 0.7425509575 -0.1009418248 0.2160349656 0.8157566579 -1.5772311416 -1.7711926812 0.0000000000 0.0000000000 
346290.0000000000 -1132916.6584782719 6092530.2891868800 1504632.7877429081 0.1141950027 21.6659943335 0.0593067751 1.5929444129 -1.4893886119 0.9002242470 -1.0851250346 1.7411081172 -0.1635146142 -0.2073493486 -1.1461498863 0.2912829618 1.5033138471 -0.7546352677 -0.6770831919 0.0000000000 0.0000000000 
346320.0000000000 -1132914.9020257234 6092527.6435135147 1504632.5571841444 0.1836833406 21.6659943335 0.6309269035 1.6327174874 -0.4990474544 0.1888562724 -0.1635276847 0.7591801850 -0.0264894880 -0.2423723231 -0.1078372360 0.0354639106 0.2047828546 -1.3659940243 -0.8589724560 0.0000000000 0.0000000000 
346350.0000000000 -1132915.2056604463 6092526.6961127389 1504633.2068693233 1.8914643661 21.6659943335 0.3588582693 1.9555848304 0.5526231995 0.7835734069 -1.4479873289 0.5336005776 0.4527302532 0.5546926028 -1.0501290218 0.1309212386 1.4392581045 -1.1545200951 -2.7572132260 0.0000000000 0.0000000000 
346380.0000000000 -1132914.8774447052 6092525.2423562566 1504632.0763804254 0.4599502742 18.4753069066 0.0000000000 1.6625649152 1.4743750752 0.6161964941 -0.1275363004 0.0000000000 -0.5992836767 0.2480081035 1.3463952689 -0.3136440448 -1.7484465393 -1.5252344367 -1.3417943629 0.0000000000 0.0000000000 
346410.0000000000 -1132915.1198563534 6092528.5492382767 1504632.5977076299 0.4621917320 21.6659943335 0.7951195067 2.0719738282 -0.3054534638 0.6659553283 -0.6017692926 -0.0438674367 0.0771699582 -0.6194519523 -0.3264903304 -0.0740895858 1.2468899712 -1.2416356220 -1.3637636694 0.0000000000 0.0000000000 
346440.0000000000 -1132915.5074790383 6092526.7373949084 1504631.9262949533 0.2850960747 21.6659943335 0.7811466384 2.1060542273 -0.1714085062 0.1759523604 0.3312646777 1.7193875727 -0.1657276097 -0.8932952270 -0.9264838602 -0.1230453657 -0.5954201793 -1.0512122274 -1.0714045782 0.0000000000 0.0000000000 
346470.0000000000 -1132915.4961965284 6092525.8030031547 1504632.4618645248 0.4691088087 20.0902350297 0.8278790021 1.9946583070 -1.0068668034 1.3735014333 -1.9381125041 -0.9674243422 0.0000000000 -0.8404634164 -0.7261423977 0.7085874306 3.7506349560 -1.1708683927 -1.3133756078 0.0000000000 0.0000000000 
346500.0000000000 -1132915.6888600511 6092527.8530131634 1504632.7481584176 0.2000168332 21.6659943335 1.2064044133 2.0764061880 0.1672810569 -0.2101456607 0.0512081266 0.2379869294 -1.0586252245 -1.0213329159 -0.5902015552 0.3232623483 0.2533502831 -0.4599078769 -0.8979543909 0.0000000000 0.0000000000 
346530.0000000000 -1132914.9269092763 6092526.1311449818 1504632.5008436935 1.6811039691 21.6659943335 -0.2684543765 2.7516014624 0.1393053106 0.0127394437 -0.3923465674 1.0621990291 -0.2586126701 -0.5588575602 -0.7992351884 0.5577854616 0.7499363435 -0.0533426920 -2.6040650033 0.0000000000 0.0000000000 
346560.0000000000 -1132915.8801846178 6092527.7981962916 1504632.5843182844 0.9914875386 21.6659943335 0.9893941310 3.3657884322 -0.3019204485 0.3480327147 -0.9037661510 -0.1368121294 -0.6602326733 -0.1269893610 0.5313246329 0.0917539016 1.1413390952 -2.0151346006 -2.0004712085 0.0000000000 0.0000000000 
346590.0000000000 -1132915.7310693355 6092525.8359134058 1504632.4994607540 0.6937918157 21.6659943335 -0.4806512610 3.3109409122 -0.8409147173 -0.5853570001 0.1026226310 0.5136958336 -1.0466393144 -0.0405244830 0.7120867210 -0.4070426119 0.4413458884 0.2777624182 -1.6739352603 0.0000000000 0.0000000000 
346620.0000000000 -1132915.7224647312 6092526.6279640794 1504633.1634507827 1.1729452512 21.6659943335 -0.4762601911 4.1338337296 -1.5931892856 0.5392042273 -1.1293783707 2.7994936945 -0.7194518648 0.3585190127 -0.1378300144 0.1563395255 0.6346100304 -1.6850704344 -2.1772027832 0.0000000000 0.0000000000 
346650.0000000000 -1132915.5396900086 6092525.6666723881 1504632.3251339043 1.2367872852 21.6659943335 1.3931023174 3.5288929489 0.3788681563 0.3450205241 -0.5762395797 0.3615152693 -0.7320070262 -0.5234279372 -0.7417422790 -0.5730884569 0.7129343503 -1.1195556364 -2.2363745223 0.0000000000 0.0000000000 
346680.0000000000 -1132915.4311655923 6092527.3163423510 1504632.4801275684 0.8322709468 21.6659943335 1.8775693004 4.3706258746 -1.6285434591 -0.1583487917 -0.5161046660 0.4317564972 -0.7375933198 -1.0847859402 -1.0839994916 -0.2593285914 2.5470549124 -1.2197494868 -1.8351320515 0.0000000000 0.0000000000 
346710.0000000000 -1132915.4612256200 6092527.6869693631 1504632.6837425136 1.7069906210 21.6659943335 0.9377984386 4.7731498220 -0.4784571376 1.2875217900 -1.9348612315 0.3085518520 -1.1222665112 -0.4431756624 -0.1026457785 0.0372235689 2.1267556040 -2.1291405391 -2.6289930258 0.0000000000 0.0000000000 
346740.0000000000 -1132915.7607962913 6092525.5971442712 1504632.2718002426 1.4159511734 21.6659943335 0.7485796841 4.4500827947 0.5333298829 0.7964769191 0.0809567332 3.0258750333 -0.8690399948 -1.1876746602 -0.9480173430 -0.6271393284 -1.7498455471 -1.7745243380 -2.3951781061 0.0000000000 0.0000000000 
346770.0000000000 -1132914.9564753545 6092523.6446336349 1504631.9085228089 1.6810021084 20.0902350297 1.8777204953 3.9604644903 0.8925146804 1.4772247289 -1.8508828786 0.0000000000 -0.7323875644 -0.1670413644 -0.5860773564 -0.5596739315 1.1584489357 -2.5773673467 -2.6105452733 0.0000000000 0.0000000000 
346800.0000000000 -1132914.3521386129 6092525.1062173117 1504632.2079311449 0.9668090703 21.6659943335 0.5679212906 4.7513317323 0.0636326104 0.9420451653 0.0437096700 2.3896948299 -1.0672391893 -1.2763898426 -0.1509214160 -0.9694843026 -1.4434364103 -1.7696493010 -1.9804603732 0.0000000000 0.0000000000 
346830.0000000000 -1132915.5690387280 6092526.5908457320 1504631.5154916923 0.7137776903 21.6659943335 1.0952147745 4.5912064626 -0.4929059038 -0.2860744367 1.1427545085 1.1504383554 -0.7674011024 -1.6138844307 0.8927357136 -0.7353087136 -1.2538763853 -2.0260877677 -1.7022357899 0.0000000000 0.0000000000 
346860.0000000000 -1132915.5567138717 6092526.0200223969 1504632.2675759566 0.9238613531 21.6659943335 0.9457219153 4.9788405991 -1.1405068548 0.8733011961 -0.4020448204 0.1298406094 -0.5770364455 -1.7663096297 0.1402342598 -0.7737173495 1.5909378905 -1.5543516142 -1.9372458032 0.0000000000 0.0000000000 
